order_id,customer_id,order_date,channel,currency,coupon_code,order_status
475,2040,2024-08-31,Online,GBP,SAVE10,Completed
476,2847,2024-07-19,Mobile,GBP,SUMMER,Cancelled
477,682,2024-09-02,Mobile,GBP,SUMMER,Pending
478,3346,2025-08-21,Mobile,EUR,SUMMER,Completed
479,86,2024-05-28,Retail,USD,save10,Cancelled
480,1448,2024-04-21,Retail,USD,,Completed
481,3130,2025-01-10,Mobile,EUR,Discount20,Pending
482,3623,2024-04-14,Online,EUR,SUMMER,Pending
483,4765,2024-09-01,Mobile,EUR,DISCOUNT20,Shipped
484,1899,2024-11-21,Mobile,GBP,WELCOME,Cancelled
485,1216,2024-01-14,Retail,USD,WELCOME,Pending
486,3764,2024-03-03,Online,USD,DISCOUNT20,Shipped
487,1478,2024-02-26,Mobile,EUR,SAVE10,Cancelled
488,1335,2024-01-17,Online,EUR,save10,Pending
489,569,2023-12-24,Online,USD,WELCOME,Pending
490,3728,2024-10-25,Mobile,EUR,SAVE10,Pending
491,97,2024-10-18,Mobile,USD,WELCOME,Shipped
492,170,2024-03-17,Online,USD,Discount20,Completed
493,1083,2024-09-04,Online,USD,SUMMER,Pending
494,4913,2024-06-29,Online,USD,Discount20,Completed
495,4444,2024-01-28,Mobile,EUR,Discount20,Completed
496,1658,2024-11-30,Online,EUR,Discount20,Shipped
497,1337,2025-03-22,Retail,EUR,WELCOME,Pending
498,1998,2024-04-22,Online,GBP,save10,Cancelled
499,4454,2024-08-12,Online,USD,Discount20,Completed
500,843,2024-03-26,Mobile,EUR,SAVE10,Shipped
501,1162,2024-07-01,Online,USD,SAVE10,Pending
502,3500,2025-07-30,Retail,USD,SUMMER,Cancelled
503,1851,2025-03-02,Mobile,EUR,save10,Completed
504,4029,2025-02-12,Online,USD,DISCOUNT20,Completed
505,2309,2025-05-03,Retail,USD,,Cancelled
506,970,2024-03-12,Retail,USD,SAVE10,Pending
507,1459,2025-04-06,Retail,GBP,SUMMER,Pending
508,3484,2025-03-06,Online,GBP,save10,Cancelled
509,2352,2025-02-03,Retail,USD,SUMMER,Shipped
510,3024,2024-07-16,Retail,GBP,Discount20,Completed
511,18,2024-05-02,Online,GBP,DISCOUNT20,Cancelled
512,1211,2023-09-22,Retail,EUR,save10,Shipped
513,552,2025-08-01,Online,GBP,WELCOME,Cancelled
514,1186,2025-01-17,Online,EUR,DISCOUNT20,Pending
515,3155,2024-01-28,Retail,EUR,WELCOME,Shipped
516,3943,2025-01-20,Mobile,EUR,,Cancelled
517,1133,2025-03-10,Mobile,USD,WELCOME,Shipped
518,4501,2025-07-12,Retail,GBP,,Shipped
519,4363,2023-12-10,Mobile,USD,WELCOME,Completed
520,4760,2024-12-18,Mobile,EUR,,Pending
521,715,2024-11-10,Online,EUR,SAVE10,Pending
522,141,2025-04-16,Retail,GBP,WELCOME,Pending
523,903,2025-01-05,Online,EUR,SUMMER,Pending
524,2415,2024-06-03,Retail,USD,Discount20,Shipped
525,1987,2023-09-15,Online,USD,SAVE10,Pending
526,961,2024-02-22,Mobile,GBP,DISCOUNT20,Shipped
527,216,2024-05-23,Mobile,EUR,SUMMER,Completed
528,869,2025-01-13,Mobile,GBP,SAVE10,Shipped
529,4866,2024-02-04,Online,USD,DISCOUNT20,Cancelled
530,1158,2023-11-04,Online,USD,SAVE10,Completed
531,4663,2025-05-09,Retail,USD,Discount20,Pending
532,3849,2023-11-19,Mobile,USD,save10,Cancelled
533,3852,2024-08-17,Retail,GBP,SUMMER,Shipped
534,109,2024-08-11,Retail,USD,DISCOUNT20,Completed
535,264,2025-04-26,Mobile,USD,,Pending
536,90,2024-08-09,Retail,EUR,save10,Shipped
537,4540,2024-04-02,Mobile,EUR,,Cancelled
538,1863,2024-08-26,Retail,USD,SUMMER,Completed
539,4273,2024-01-10,Retail,USD,save10,Pending
540,3281,2025-07-09,Mobile,USD,DISCOUNT20,Shipped
541,1505,2024-06-15,Mobile,GBP,,Completed
542,3838,2025-04-06,Retail,EUR,save10,Shipped
543,3117,2024-11-02,Online,USD,Discount20,Cancelled
544,3476,2024-03-04,Online,EUR,SAVE10,Completed
545,638,2024-07-30,Retail,GBP,Discount20,Cancelled
546,230,2025-07-07,Online,EUR,DISCOUNT20,Completed
547,536,2025-06-02,Online,GBP,SAVE10,Cancelled
548,1538,2024-08-26,Mobile,USD,save10,Completed
549,1969,2024-02-06,Retail,USD,,Completed
550,4619,2024-11-17,Retail,USD,SAVE10,Cancelled
551,764,2025-08-22,Retail,USD,SUMMER,Cancelled
552,3262,2024-07-03,Mobile,USD,SUMMER,Shipped
553,2916,2024-11-22,Online,GBP,save10,Completed
554,2715,2025-07-02,Retail,GBP,,Completed
555,4114,2025-04-06,Online,USD,,Shipped
556,3908,2025-07-18,Mobile,USD,SUMMER,Pending
557,1242,2024-04-05,Mobile,EUR,SAVE10,Completed
558,1898,2023-10-11,Online,GBP,save10,Pending
559,1320,2025-03-30,Mobile,GBP,save10,Cancelled
560,3666,2024-12-09,Online,EUR,SUMMER,Cancelled
561,3530,2024-01-03,Online,GBP,Discount20,Shipped
562,1959,2024-01-03,Online,GBP,,Completed
563,1249,2023-11-08,Mobile,GBP,WELCOME,Completed
564,123,2025-04-28,Online,EUR,,Completed
565,4088,2023-11-02,Online,EUR,SUMMER,Pending
566,2422,2025-01-20,Online,USD,SUMMER,Cancelled
567,2895,2024-02-17,Online,USD,DISCOUNT20,Shipped
568,2114,2023-11-07,Retail,EUR,Discount20,Shipped
569,1151,2023-11-26,Online,GBP,WELCOME,Completed
570,2978,2025-03-15,Retail,EUR,WELCOME,Pending
571,3612,2024-04-28,Retail,GBP,Discount20,Cancelled
572,3062,2024-01-24,Online,GBP,WELCOME,Shipped
573,2154,2023-10-19,Mobile,USD,,Completed
574,2006,2024-08-15,Mobile,GBP,SAVE10,Pending
575,863,2023-10-02,Retail,EUR,DISCOUNT20,Shipped
576,598,2025-06-25,Online,EUR,Discount20,Shipped
577,766,2025-01-01,Retail,EUR,WELCOME,Shipped
578,894,2024-08-30,Online,USD,save10,Completed
579,3252,2023-12-01,Retail,USD,WELCOME,Cancelled
580,529,2025-01-07,Retail,EUR,,Shipped
581,1742,2024-08-02,Mobile,GBP,WELCOME,Completed
582,2281,2025-04-02,Retail,USD,,Pending
583,3850,2023-12-20,Online,GBP,DISCOUNT20,Cancelled
584,4655,2024-09-21,Online,GBP,Discount20,Shipped
585,512,2025-04-15,Retail,EUR,WELCOME,Pending
586,444,2023-10-18,Online,USD,Discount20,Shipped
587,2211,2024-09-04,Retail,GBP,DISCOUNT20,Completed
588,1162,2025-02-20,Online,EUR,WELCOME,Completed
589,2444,2025-08-04,Mobile,EUR,Discount20,Shipped
590,4299,2024-12-03,Online,GBP,SUMMER,Pending
591,441,2025-06-14,Online,EUR,SUMMER,Cancelled
592,1348,2024-02-17,Online,EUR,WELCOME,Shipped
593,3896,2025-09-08,Mobile,GBP,Discount20,Pending
594,3579,2024-03-31,Retail,GBP,,Shipped
595,82,2025-04-14,Mobile,GBP,DISCOUNT20,Completed
596,4739,2024-06-22,Mobile,USD,SUMMER,Cancelled
597,117,2024-12-12,Online,EUR,DISCOUNT20,Shipped
598,2593,2024-03-29,Online,GBP,WELCOME,Cancelled
599,4266,2025-05-30,Mobile,USD,WELCOME,Pending
600,3681,2024-06-11,Mobile,GBP,SAVE10,Completed
601,1791,2025-02-14,Mobile,USD,WELCOME,Pending
602,4923,2025-03-04,Retail,USD,SUMMER,Pending
603,1566,2024-02-18,Mobile,GBP,SAVE10,Cancelled
604,2981,2024-12-08,Online,EUR,SUMMER,Completed
605,4089,2024-12-30,Mobile,EUR,WELCOME,Shipped
606,2882,2023-11-16,Retail,GBP,WELCOME,Cancelled
607,929,2024-03-27,Online,EUR,WELCOME,Cancelled
608,1450,2024-05-09,Mobile,GBP,DISCOUNT20,Shipped
609,3126,2023-09-12,Retail,GBP,save10,Shipped
610,2321,2025-04-22,Mobile,GBP,Discount20,Completed
611,718,2025-04-17,Online,USD,save10,Completed
612,3370,2025-08-14,Online,EUR,save10,Completed
613,3639,2024-09-04,Mobile,GBP,Discount20,Completed
614,2375,2024-07-10,Retail,USD,DISCOUNT20,Shipped
615,4519,2023-09-30,Retail,USD,DISCOUNT20,Shipped
616,1020,2024-08-04,Retail,EUR,WELCOME,Shipped
617,63,2024-11-02,Retail,USD,,Cancelled
618,2193,2024-10-27,Mobile,EUR,SUMMER,Shipped
619,1979,2025-03-04,Online,EUR,SAVE10,Completed
620,216,2025-03-25,Online,EUR,Discount20,Cancelled
621,2746,2024-05-06,Online,GBP,WELCOME,Pending
622,4553,2024-02-24,Retail,USD,,Shipped
623,423,2024-03-07,Mobile,EUR,DISCOUNT20,Shipped
624,1424,2025-02-21,Retail,EUR,,Pending
625,3584,2024-12-05,Online,USD,save10,Pending
626,4131,2024-06-20,Online,GBP,,Shipped
627,2132,2025-03-11,Mobile,USD,SUMMER,Pending
628,764,2025-08-04,Online,USD,WELCOME,Completed
629,4861,2023-10-10,Online,USD,,Completed
630,4685,2024-05-08,Retail,USD,save10,Pending
631,3717,2023-10-25,Mobile,GBP,Discount20,Cancelled
632,1529,2024-10-28,Online,GBP,DISCOUNT20,Cancelled
633,1588,2024-10-25,Mobile,USD,save10,Shipped
634,2134,2024-12-03,Mobile,USD,SUMMER,Completed
635,1178,2025-03-11,Mobile,USD,save10,Completed
636,909,2024-09-03,Retail,GBP,SAVE10,Completed
637,1162,2025-03-10,Retail,EUR,DISCOUNT20,Completed
638,634,2024-06-21,Retail,EUR,Discount20,Pending
639,3202,2025-04-02,Online,EUR,Discount20,Completed
640,3390,2024-09-22,Online,EUR,save10,Completed
641,1723,2025-07-21,Mobile,EUR,WELCOME,Cancelled
642,3694,2025-08-29,Online,USD,SUMMER,Completed
643,1464,2025-05-04,Mobile,GBP,save10,Completed
644,961,2024-03-22,Retail,EUR,WELCOME,Completed
645,1298,2023-10-27,Mobile,GBP,SUMMER,Completed
646,1580,2024-07-17,Mobile,USD,,Completed
647,4244,2024-08-17,Mobile,USD,DISCOUNT20,Cancelled
648,941,2024-05-09,Online,USD,SUMMER,Pending
649,1801,2025-06-18,Online,GBP,save10,Pending
650,2193,2023-09-24,Retail,EUR,DISCOUNT20,Completed
651,2856,2024-04-16,Mobile,GBP,save10,Cancelled
652,3827,2024-11-29,Mobile,EUR,WELCOME,Shipped
653,1582,2025-01-08,Retail,USD,DISCOUNT20,Cancelled
654,3219,2025-02-26,Online,GBP,Discount20,Cancelled
655,1358,2025-01-15,Online,GBP,WELCOME,Shipped
656,3655,2024-01-05,Retail,GBP,save10,Cancelled
657,2612,2024-09-27,Mobile,USD,,Shipped
658,3517,2025-01-23,Online,GBP,SUMMER,Cancelled
659,527,2024-07-17,Retail,USD,SAVE10,Cancelled
660,4808,2024-03-29,Retail,EUR,,Cancelled
661,3263,2024-12-27,Online,USD,DISCOUNT20,Cancelled
662,3518,2025-08-26,Online,EUR,DISCOUNT20,Completed
663,1763,2024-05-11,Mobile,EUR,SUMMER,Pending
664,2576,2023-12-12,Online,USD,SUMMER,Completed
665,2695,2024-10-27,Online,EUR,,Cancelled
666,1906,2023-10-10,Mobile,USD,WELCOME,Cancelled
667,4930,2025-05-18,Online,GBP,DISCOUNT20,Completed
668,4596,2024-11-20,Retail,GBP,,Completed
669,4702,2023-12-03,Mobile,EUR,save10,Shipped
670,2604,2025-05-04,Retail,USD,DISCOUNT20,Completed
671,4047,2023-11-02,Retail,USD,SUMMER,Shipped
672,977,2023-12-06,Online,EUR,DISCOUNT20,Cancelled
673,4843,2023-09-29,Retail,USD,,Completed
674,2336,2024-06-09,Online,GBP,Discount20,Completed
675,3783,2023-10-31,Retail,USD,Discount20,Shipped
676,304,2023-11-06,Mobile,GBP,SAVE10,Cancelled
677,134,2023-11-11,Online,EUR,SAVE10,Shipped
678,2466,2024-09-27,Retail,EUR,Discount20,Cancelled
679,3280,2024-06-08,Online,GBP,Discount20,Cancelled
680,4046,2024-08-15,Mobile,USD,WELCOME,Cancelled
681,3724,2023-11-07,Retail,GBP,SAVE10,Cancelled
682,842,2023-10-05,Online,USD,SAVE10,Completed
683,1137,2024-04-30,Online,EUR,Discount20,Shipped
684,1855,2024-02-04,Online,USD,DISCOUNT20,Cancelled
685,4404,2025-05-02,Online,GBP,Discount20,Completed
686,2128,2025-08-14,Online,USD,SAVE10,Cancelled
687,615,2024-10-14,Retail,EUR,save10,Shipped
688,2212,2024-03-10,Mobile,USD,DISCOUNT20,Shipped
689,983,2025-06-28,Online,EUR,Discount20,Pending
690,4786,2024-06-28,Retail,GBP,WELCOME,Completed
691,4275,2024-06-24,Mobile,USD,,Shipped
692,4015,2023-12-08,Retail,EUR,Discount20,Shipped
693,1851,2025-02-09,Online,EUR,Discount20,Cancelled
694,679,2023-09-26,Retail,GBP,Discount20,Pending
695,1687,2025-07-02,Mobile,USD,SAVE10,Shipped
696,494,2025-03-10,Online,USD,save10,Pending
697,3836,2024-11-17,Retail,USD,WELCOME,Completed
698,2789,2024-06-10,Online,GBP,Discount20,Cancelled
699,2555,2024-12-01,Mobile,EUR,save10,Pending
700,4133,2024-02-07,Online,USD,DISCOUNT20,Cancelled
701,3159,2023-11-17,Retail,GBP,,Pending
702,3279,2024-01-10,Online,USD,SUMMER,Shipped
703,1346,2024-07-06,Mobile,EUR,Discount20,Completed
704,1207,2024-02-07,Retail,USD,save10,Completed
705,1971,2024-01-16,Online,EUR,DISCOUNT20,Cancelled
706,235,2023-12-05,Retail,GBP,,Shipped
707,2884,2024-04-17,Retail,USD,,Completed
708,2904,2024-07-08,Retail,USD,DISCOUNT20,Shipped
709,4114,2025-05-28,Retail,GBP,SUMMER,Completed
710,3616,2024-04-25,Retail,EUR,SAVE10,Completed
711,3134,2023-12-27,Mobile,EUR,DISCOUNT20,Cancelled
712,1552,2024-08-05,Retail,USD,,Cancelled
713,4339,2024-07-01,Mobile,EUR,,Shipped
714,895,2024-01-12,Mobile,USD,save10,Pending
715,910,2025-03-31,Online,USD,SAVE10,Completed
716,4713,2025-03-12,Retail,USD,SAVE10,Completed
717,2257,2024-09-16,Online,GBP,save10,Shipped
718,3211,2024-09-15,Retail,USD,DISCOUNT20,Cancelled
719,4057,2023-10-26,Online,USD,Discount20,Pending
720,2848,2024-09-13,Mobile,EUR,save10,Cancelled
721,26,2023-09-23,Online,USD,,Shipped
722,2502,2024-10-03,Mobile,USD,DISCOUNT20,Cancelled
723,569,2025-01-04,Online,USD,SUMMER,Shipped
724,1162,2023-11-09,Online,GBP,WELCOME,Shipped
725,2737,2025-05-05,Online,USD,SUMMER,Completed
726,1399,2025-03-05,Mobile,USD,,Cancelled
727,3882,2024-08-19,Mobile,USD,WELCOME,Pending
728,3872,2025-05-25,Online,USD,Discount20,Completed
729,4648,2024-05-28,Mobile,EUR,Discount20,Pending
730,4304,2025-01-24,Mobile,USD,Discount20,Pending
731,770,2023-09-22,Online,EUR,Discount20,Cancelled
732,3708,2024-11-14,Retail,GBP,SUMMER,Cancelled
733,3986,2024-11-01,Retail,EUR,WELCOME,Completed
734,2889,2024-03-04,Retail,GBP,SUMMER,Shipped
735,924,2025-02-18,Retail,GBP,,Completed
736,1212,2023-11-10,Retail,USD,save10,Pending
737,2927,2024-03-03,Retail,USD,DISCOUNT20,Shipped
738,2945,2025-04-15,Online,GBP,SAVE10,Pending
739,3095,2024-06-01,Mobile,USD,SUMMER,Shipped
740,4317,2025-04-29,Online,EUR,save10,Cancelled
741,2714,2025-03-15,Retail,GBP,WELCOME,Cancelled
742,2534,2025-08-29,Online,USD,,Cancelled
743,1008,2024-08-31,Retail,EUR,,Cancelled
744,2363,2024-04-22,Online,USD,WELCOME,Pending
745,3821,2023-11-20,Mobile,USD,,Cancelled
746,4573,2024-07-20,Mobile,USD,SUMMER,Shipped
747,2362,2024-07-14,Online,EUR,SAVE10,Shipped
748,336,2023-11-16,Online,EUR,Discount20,Completed
749,436,2025-07-26,Retail,EUR,SAVE10,Shipped
750,2886,2024-08-14,Mobile,USD,SAVE10,Cancelled
751,1129,2024-12-18,Retail,EUR,Discount20,Pending
752,705,2025-03-25,Mobile,EUR,DISCOUNT20,Pending
753,3540,2024-06-18,Mobile,USD,SUMMER,Pending
754,264,2023-12-24,Retail,EUR,DISCOUNT20,Shipped
755,3462,2024-03-17,Retail,USD,SUMMER,Cancelled
756,4891,2024-02-23,Retail,USD,,Shipped
757,2642,2025-05-02,Mobile,USD,save10,Pending
758,2049,2024-08-05,Online,EUR,,Pending
759,2467,2023-12-24,Retail,USD,SUMMER,Shipped
760,4472,2024-12-29,Online,EUR,Discount20,Shipped
761,787,2024-04-06,Online,GBP,WELCOME,Cancelled
762,4128,2024-01-18,Mobile,GBP,SUMMER,Shipped
763,2902,2025-05-07,Retail,EUR,WELCOME,Shipped
764,3779,2024-04-19,Online,GBP,SAVE10,Shipped
765,725,2024-05-08,Online,GBP,SUMMER,Pending
766,4755,2025-08-01,Mobile,EUR,DISCOUNT20,Cancelled
767,439,2024-05-24,Retail,USD,WELCOME,Completed
768,3792,2024-12-17,Mobile,EUR,Discount20,Completed
769,694,2023-11-05,Online,EUR,Discount20,Completed
770,2732,2023-11-24,Mobile,USD,Discount20,Cancelled
771,4633,2024-06-05,Retail,GBP,SUMMER,Completed
772,995,2024-08-12,Mobile,GBP,save10,Completed
773,1680,2024-07-11,Mobile,USD,,Shipped
774,1118,2024-03-18,Online,GBP,save10,Pending
775,2465,2024-05-25,Mobile,EUR,save10,Completed
776,3973,2024-11-26,Mobile,GBP,DISCOUNT20,Completed
777,551,2024-08-01,Online,USD,,Completed
778,4259,2024-05-10,Online,USD,DISCOUNT20,Completed
779,3881,2024-11-10,Online,GBP,WELCOME,Shipped
780,456,2025-04-08,Online,EUR,WELCOME,Shipped
781,1508,2023-11-10,Online,GBP,SUMMER,Shipped
782,1010,2024-12-05,Retail,USD,save10,Completed
783,1514,2025-08-11,Online,GBP,save10,Pending
784,1399,2023-09-10,Mobile,GBP,save10,Pending
785,3901,2024-04-16,Retail,EUR,SUMMER,Completed
786,4824,2025-01-28,Retail,EUR,save10,Cancelled
787,3205,2025-07-20,Retail,GBP,Discount20,Completed
788,3801,2024-09-30,Retail,EUR,DISCOUNT20,Completed
789,2322,2025-04-11,Retail,USD,,Shipped
790,91,2025-04-29,Mobile,EUR,SAVE10,Shipped
791,350,2024-02-08,Retail,USD,WELCOME,Shipped
792,2269,2024-04-06,Online,USD,SUMMER,Pending
793,2858,2024-12-29,Mobile,GBP,WELCOME,Completed
794,1430,2024-07-22,Mobile,USD,SUMMER,Cancelled
795,3765,2023-11-03,Mobile,USD,SUMMER,Cancelled
796,3228,2025-05-25,Online,GBP,WELCOME,Shipped
797,3865,2024-10-30,Mobile,GBP,DISCOUNT20,Cancelled
798,1061,2024-03-29,Mobile,EUR,,Cancelled
799,4789,2025-05-31,Mobile,EUR,SAVE10,Completed
800,242,2024-03-22,Mobile,USD,DISCOUNT20,Completed
801,871,2024-06-27,Retail,GBP,WELCOME,Cancelled
802,1897,2024-12-22,Mobile,USD,SAVE10,Pending
803,3147,2024-01-05,Retail,USD,SAVE10,Cancelled
804,938,2024-11-20,Online,GBP,SAVE10,Shipped
805,3067,2025-04-05,Mobile,GBP,Discount20,Completed
806,1426,2025-03-09,Retail,USD,save10,Shipped
807,3094,2024-12-15,Online,GBP,,Pending
808,1604,2023-12-07,Retail,EUR,WELCOME,Cancelled
809,1848,2025-02-04,Online,GBP,DISCOUNT20,Shipped
810,4330,2023-11-17,Online,USD,,Completed
811,789,2024-06-06,Online,USD,Discount20,Pending
812,43,2024-08-14,Retail,EUR,,Completed
813,2792,2023-10-07,Online,GBP,save10,Shipped
814,1558,2023-11-08,Online,GBP,Discount20,Shipped
815,4103,2023-09-10,Retail,EUR,,Pending
816,551,2023-09-25,Retail,EUR,save10,Shipped
817,581,2023-12-09,Mobile,USD,DISCOUNT20,Cancelled
818,827,2025-07-29,Online,EUR,DISCOUNT20,Completed
819,4928,2025-06-22,Mobile,EUR,SAVE10,Pending
820,2375,2024-08-07,Retail,EUR,save10,Cancelled
821,557,2024-07-08,Online,EUR,SAVE10,Pending
822,4242,2024-11-08,Mobile,GBP,SUMMER,Shipped
823,465,2023-10-29,Mobile,GBP,SAVE10,Shipped
824,2155,2024-12-28,Mobile,USD,SAVE10,Cancelled
825,3453,2024-07-25,Retail,USD,SUMMER,Completed
826,1142,2024-05-09,Online,GBP,Discount20,Cancelled
827,511,2025-05-09,Online,EUR,SAVE10,Completed
828,2834,2025-03-13,Online,EUR,,Completed
829,4518,2024-06-01,Retail,USD,SUMMER,Completed
830,853,2025-07-30,Online,EUR,,Pending
831,2870,2024-09-16,Retail,EUR,SUMMER,Pending
832,176,2024-12-08,Online,USD,Discount20,Pending
833,4377,2023-09-27,Mobile,EUR,save10,Completed
834,4527,2024-07-05,Retail,USD,WELCOME,Shipped
835,1026,2025-07-17,Retail,GBP,WELCOME,Pending
836,947,2024-10-12,Retail,USD,,Cancelled
837,2882,2024-02-23,Online,EUR,WELCOME,Completed
838,1952,2024-04-25,Online,USD,,Completed
839,1861,2024-05-30,Retail,GBP,Discount20,Completed
840,123,2024-03-21,Mobile,USD,Discount20,Completed
841,628,2025-04-30,Online,USD,WELCOME,Pending
842,2316,2024-09-13,Online,EUR,SUMMER,Pending
843,2396,2025-01-09,Online,GBP,WELCOME,Shipped
844,1003,2025-04-05,Mobile,USD,SAVE10,Cancelled
845,4454,2025-08-27,Online,EUR,save10,Cancelled
846,1805,2024-05-24,Retail,GBP,SUMMER,Cancelled
847,4518,2025-02-12,Retail,GBP,DISCOUNT20,Cancelled
848,2613,2024-07-16,Mobile,GBP,,Completed
849,443,2023-10-28,Retail,EUR,save10,Shipped
850,2292,2024-08-27,Online,USD,DISCOUNT20,Pending
851,2499,2024-10-29,Mobile,GBP,DISCOUNT20,Completed
852,3051,2023-09-21,Mobile,USD,SAVE10,Pending
853,3607,2025-09-01,Mobile,EUR,SAVE10,Completed
854,4088,2024-10-28,Online,EUR,SUMMER,Shipped
855,2461,2025-03-04,Online,USD,SUMMER,Shipped
856,4058,2024-07-17,Online,EUR,WELCOME,Shipped
857,364,2024-10-01,Online,USD,WELCOME,Pending
858,3532,2024-02-12,Mobile,USD,save10,Cancelled
859,257,2024-11-01,Mobile,EUR,SAVE10,Cancelled
860,2151,2024-12-20,Mobile,USD,Discount20,Completed
861,2794,2025-05-03,Mobile,GBP,WELCOME,Shipped
862,468,2024-09-20,Online,GBP,WELCOME,Cancelled
863,4381,2025-03-16,Retail,EUR,,Cancelled
864,1332,2023-09-27,Retail,EUR,save10,Pending
865,1081,2025-04-30,Online,EUR,Discount20,Cancelled
866,701,2024-01-29,Online,GBP,SUMMER,Cancelled
867,4679,2025-08-27,Retail,USD,,Cancelled
868,2964,2024-10-11,Retail,GBP,SUMMER,Completed
869,1019,2024-03-31,Retail,GBP,save10,Cancelled
870,2167,2025-04-21,Online,EUR,WELCOME,Completed
871,3604,2023-10-19,Online,EUR,SAVE10,Cancelled
872,3934,2024-08-14,Mobile,GBP,DISCOUNT20,Shipped
873,480,2023-09-22,Mobile,USD,SUMMER,Cancelled
874,525,2024-08-21,Retail,USD,SUMMER,Cancelled
875,2127,2025-05-30,Retail,USD,DISCOUNT20,Pending
876,1204,2024-08-04,Mobile,GBP,SAVE10,Pending
877,938,2024-10-18,Mobile,USD,DISCOUNT20,Shipped
878,4751,2024-03-10,Retail,USD,,Pending
879,499,2023-12-26,Mobile,EUR,SUMMER,Completed
880,2895,2025-02-10,Mobile,GBP,SAVE10,Pending
881,2865,2023-12-11,Online,USD,,Shipped
882,928,2024-04-08,Mobile,USD,DISCOUNT20,Pending
883,2669,2024-03-14,Mobile,EUR,Discount20,Shipped
884,585,2025-02-21,Mobile,EUR,SUMMER,Pending
885,203,2024-07-25,Retail,GBP,Discount20,Cancelled
886,2745,2025-03-17,Retail,GBP,SUMMER,Shipped
887,2409,2024-11-02,Mobile,USD,DISCOUNT20,Cancelled
888,366,2025-07-10,Retail,USD,,Completed
889,871,2024-12-31,Mobile,USD,Discount20,Cancelled
890,4185,2025-06-13,Mobile,GBP,,Cancelled
891,1761,2024-04-12,Retail,GBP,SAVE10,Pending
892,3122,2024-02-12,Mobile,USD,SAVE10,Pending
893,4632,2024-04-29,Mobile,GBP,save10,Shipped
894,4416,2025-06-14,Mobile,USD,Discount20,Completed
895,4974,2025-02-06,Retail,GBP,,Shipped
896,2597,2025-06-25,Retail,USD,Discount20,Cancelled
897,2000,2023-09-21,Retail,USD,Discount20,Cancelled
898,1892,2024-01-06,Retail,EUR,save10,Completed
899,1975,2024-06-01,Retail,GBP,WELCOME,Cancelled
900,653,2024-07-09,Retail,GBP,,Completed
901,2968,2025-08-09,Mobile,EUR,,Pending
902,3678,2025-01-24,Retail,USD,,Pending
903,4405,2024-12-23,Online,EUR,save10,Pending
904,4961,2024-09-27,Retail,EUR,SUMMER,Cancelled
905,967,2024-12-06,Online,EUR,WELCOME,Pending
906,4719,2025-01-10,Retail,GBP,Discount20,Pending
907,1474,2025-07-30,Retail,USD,DISCOUNT20,Completed
908,3430,2024-12-30,Retail,GBP,save10,Shipped
909,828,2023-12-01,Online,USD,Discount20,Shipped
910,197,2025-04-27,Mobile,USD,SAVE10,Pending
911,4219,2023-10-28,Mobile,EUR,WELCOME,Cancelled
912,1045,2025-03-24,Retail,GBP,,Pending
913,2404,2024-12-25,Online,EUR,Discount20,Cancelled
914,4846,2024-11-13,Mobile,GBP,SAVE10,Completed
915,605,2024-09-05,Mobile,EUR,WELCOME,Shipped
916,3685,2024-08-18,Mobile,EUR,SUMMER,Shipped
917,1103,2024-11-19,Mobile,USD,save10,Completed
918,1248,2025-09-01,Online,GBP,,Cancelled
919,3716,2024-12-27,Retail,EUR,WELCOME,Pending
920,4168,2025-03-16,Mobile,GBP,SUMMER,Completed
921,1903,2023-10-19,Retail,EUR,SUMMER,Completed
922,4622,2024-03-04,Mobile,GBP,,Shipped
923,2337,2025-04-16,Retail,EUR,SUMMER,Pending
924,1174,2025-06-30,Online,GBP,save10,Pending
925,3527,2024-05-14,Mobile,EUR,,Cancelled
926,815,2025-01-26,Retail,EUR,DISCOUNT20,Completed
927,2359,2025-03-27,Retail,EUR,WELCOME,Pending
928,1388,2024-03-06,Retail,EUR,,Completed
929,1898,2025-01-30,Mobile,EUR,DISCOUNT20,Completed
930,1695,2023-09-25,Mobile,GBP,Discount20,Pending
931,225,2024-04-28,Mobile,USD,,Pending
932,55,2025-05-14,Retail,USD,SUMMER,Pending
933,2309,2024-05-12,Mobile,EUR,save10,Shipped
934,4268,2024-06-23,Online,EUR,SUMMER,Completed
935,983,2025-06-01,Retail,EUR,WELCOME,Cancelled
936,712,2025-03-17,Online,EUR,save10,Completed
937,2898,2025-06-29,Online,GBP,Discount20,Pending
938,610,2023-10-23,Retail,USD,,Cancelled
939,2262,2024-10-26,Retail,GBP,save10,Completed
940,2579,2023-12-17,Online,EUR,SAVE10,Cancelled
941,1560,2025-06-25,Mobile,GBP,Discount20,Completed
942,66,2025-07-12,Online,USD,,Shipped
943,1804,2025-07-29,Mobile,USD,SUMMER,Shipped
944,1241,2024-10-24,Retail,USD,save10,Shipped
945,2316,2024-09-29,Online,USD,save10,Completed
946,4230,2025-06-20,Mobile,GBP,DISCOUNT20,Completed
947,3558,2025-03-02,Online,EUR,,Pending
948,1460,2023-10-29,Online,EUR,save10,Cancelled
949,3116,2025-07-07,Mobile,GBP,DISCOUNT20,Cancelled
950,3967,2025-07-02,Mobile,GBP,DISCOUNT20,Cancelled
951,1900,2025-01-14,Retail,GBP,WELCOME,Shipped
952,3213,2024-07-24,Mobile,EUR,,Shipped
