product_id,category,subcategory,brand,price,cost
1850,Home,Decor,"Smith, Johnston and Allen",772.46,506.41
1851,Home,Decor,Garcia LLC,248.5,185.58
1852,Books,Non-Fiction,Glass and Sons,20.69,16.23
1853,Home,Kitchen,Powell-Davis,185.05,134.92
1854,Clothing,Women,Cooper Group,424.72,321.13
1855,Books,Comics,Dougherty PLC,637.78,462.33
1856,Books,Fiction,Nelson-Anderson,551.7,238.36
1857,Books,Non-Fiction,Oliver-Adams,1475.2,1136.79
1858,Home,Decor,"Leach, Garcia and Ruiz",847.62,650.48
1859,Electronics,Mobile,Johnson-Smith,1398.47,842.63
1860,Home,Kitchen,Richardson and Sons,1206.22,874.96
1861,Home,Kitchen,"Yu, Smith and Richards",1391.94,981.03
1862,Clothing,Kids,"Weiss, Holder and Washington",889.59,583.96
1863,Electronics,Laptop,"Adams, Soto and James",404.15,211.05
1864,Toys,Action,Keller-Miller,226.1,113.01
1865,Clothing,Kids,"Benson, Jackson and Henry",1373.08,984.58
1866,Home,Kitchen,"Barrett, Dougherty and Harrison",959.34,665.85
1867,Home,Furniture,Allison-Richardson,1376.5,1005.82
1868,Home,Furniture,Mitchell and Sons,173.38,94.85
1869,Books,Non-Fiction,Lewis-Singh,1889.79,1424.4
1870,Clothing,Men,Perez Group,1896.48,1458.86
1871,Toys,Board,Wilson and Sons,461.27,200.92
1872,Books,Fiction,Hendricks-Brown,527.26,390.56
1873,Electronics,Laptop,Martinez-Smith,1237.92,792.46
1874,Clothing,Men,Lambert-Maldonado,1916.28,896.91
1875,Toys,Action,"Wolfe, Johnson and Long",33.16,20.24
1876,Books,Comics,Thomas Group,990.83,485.3
1877,Clothing,Men,Meyer-Oliver,1892.37,1372.66
1878,Home,Kitchen,Murphy and Sons,1494.15,826.01
1879,Books,Fiction,Lewis Inc,1202.17,959.43
1880,Home,Decor,"Johnson, Mcdonald and King",1355.99,769.3
1881,Books,Fiction,"Whitehead, Diaz and Williams",62.4,49.32
1882,Clothing,Kids,Mitchell-Gordon,904.7,451.74
1883,Toys,Board,Davis Inc,1296.23,562.95
1884,Books,Fiction,Dorsey-Ferrell,1743.53,1376.97
1885,Books,Comics,Crawford and Sons,428.37,237.06
1886,Books,Comics,Harvey-Roberts,1196.41,513.53
1887,Toys,Action,Larsen-Melendez,108.96,84.16
1888,Books,Non-Fiction,Adams-Ware,1993.5,1546.42
1889,Toys,Board,"Harris, Lamb and May",1497.74,626.36
1890,Home,Decor,Fernandez-Richardson,1241.22,646.68
1891,Books,Comics,Griffin-Robinson,744.95,586.44
1892,Toys,Action,Thomas-Thornton,1163.07,586.32
1893,Toys,Educational,Copeland-Reese,1861.0,1397.91
1894,Clothing,Men,Larsen Ltd,638.05,390.59
1895,Clothing,Women,King-Lloyd,238.1,99.45
1896,Clothing,Women,"Johnston, Hawkins and Cohen",1744.0,1279.96
1897,Home,Kitchen,Smith PLC,569.44,427.52
1898,Toys,Educational,Weaver Inc,1036.36,595.19
1899,Clothing,Women,"Smith, Fuller and Blake",1475.05,879.88
1900,Clothing,Kids,"Shields, White and Harrison",1706.8,1131.55
1901,Books,Fiction,Rosales-Lee,381.9,161.1
1902,Clothing,Men,Contreras Ltd,943.14,438.96
1903,Books,Non-Fiction,Perry-Stanley,236.47,179.26
1904,Books,Fiction,Patel LLC,885.83,704.7
1905,Toys,Educational,Mills-Ortiz,918.23,408.61
1906,Clothing,Men,Zimmerman Inc,702.46,338.23
1907,Home,Furniture,Winters-Flores,1670.73,1169.47
1908,Home,Decor,Cruz-Smith,1782.33,1130.48
1909,Toys,Action,"Armstrong, Rodriguez and Clark",1054.4,662.5
1910,Books,Fiction,Phillips-Smith,496.08,297.27
1911,Electronics,Laptop,Goodman Inc,56.79,38.19
1912,Electronics,Laptop,Johnson LLC,750.25,578.94
1913,Electronics,Laptop,Walker-Boyle,311.78,134.82
1914,Books,Non-Fiction,Montoya-Hudson,1258.57,639.01
1915,Electronics,Laptop,"Parker, Parker and Allen",1939.69,1284.98
1916,Books,Non-Fiction,Spears-Young,1895.1,1515.94
1917,Toys,Action,"Warren, Parker and Davis",426.68,178.98
1918,Home,Kitchen,"Mcdaniel, Mcintyre and Rodriguez",1597.3,1114.15
1919,Toys,Board,"Smith, Sanders and Miller",765.87,428.54
1920,Clothing,Men,Smith-Fox,1930.27,1440.38
1921,Electronics,Mobile,Branch Group,1705.43,793.33
1922,Books,Non-Fiction,Phelps-Malone,1296.1,1013.26
1923,Clothing,Men,Johnston-Cole,600.6,432.7
1924,Home,Decor,Reese-Wolfe,1209.01,657.24
1925,Electronics,Laptop,Hodges PLC,1027.74,612.38
1926,Books,Non-Fiction,Hamilton Inc,540.62,346.07
1927,Electronics,Laptop,"Johnson, Richardson and Washington",1622.93,1047.68
1928,Books,Comics,"Whitaker, Daniel and Sanchez",854.9,355.79
1929,Home,Kitchen,Gibson and Sons,1354.5,892.68
1930,Clothing,Women,Stevens Ltd,1056.92,696.39
1931,Electronics,Laptop,"Morton, Raymond and Cline",939.1,405.38
1932,Books,Non-Fiction,Acevedo-Casey,301.47,136.0
1933,Home,Furniture,Thomas Inc,1048.57,543.36
1934,Electronics,Camera,Ruiz-Miller,157.68,65.92
1935,Electronics,Camera,Vargas-Schneider,852.7,373.31
1936,Toys,Educational,Mcdaniel-Guerrero,714.14,452.93
1937,Toys,Action,Smith Group,232.3,154.39
1938,Clothing,Men,Krause-Conrad,1686.61,705.18
1939,Books,Comics,Kelly-Lee,598.81,380.17
1940,Books,Comics,"Spears, Haynes and Gonzales",902.65,652.74
1941,Home,Furniture,Hicks-Griffith,426.08,183.76
1942,Toys,Educational,Ross Group,1743.87,771.72
1943,Toys,Action,"Martinez, Lopez and Dixon",16.66,7.44
1944,Clothing,Kids,Powers Inc,956.85,647.52
1945,Toys,Board,Smith-Ryan,976.01,631.87
1946,Toys,Educational,Green Ltd,1382.87,1085.91
1947,Books,Non-Fiction,White and Sons,179.83,81.65
1948,Clothing,Men,"Bell, Stevens and Robinson",1632.86,1107.75
1949,Clothing,Men,Hanson-Russell,422.41,278.56
1950,Clothing,Women,King-Eaton,1684.97,1252.4
1951,Toys,Action,Frazier-Chapman,176.76,125.13
1952,Clothing,Women,"Floyd, Lopez and Davis",846.65,378.1
1953,Clothing,Kids,"Chavez, Gross and Graves",1406.68,1105.01
1954,Books,Fiction,Hardy LLC,1720.29,1090.82
1955,Clothing,Women,Robertson LLC,1141.01,836.97
1956,Electronics,Laptop,Stein-Greer,20.71,13.51
1957,Books,Non-Fiction,"Nelson, Smith and Flores",1697.99,1179.82
1958,Toys,Board,Walls-Anderson,1110.84,573.54
1959,Books,Non-Fiction,Stewart-Murphy,974.77,620.36
1960,Toys,Board,"Gomez, Carter and Mann",1810.62,1352.63
1961,Clothing,Kids,"Simpson, Moses and Hawkins",126.11,51.4
1962,Toys,Educational,Mcclure LLC,1108.75,562.29
1963,Books,Non-Fiction,"Frost, Smith and Schultz",238.3,154.68
1964,Home,Kitchen,Robinson-Kane,1396.54,570.24
1965,Home,Decor,Walters-Castro,388.44,208.8
1966,Clothing,Kids,"King, Rowland and Dixon",443.31,338.52
1967,Home,Decor,"Watkins, Gonzalez and Medina",1707.64,1171.58
1968,Books,Fiction,"Barnett, Hansen and Jordan",1766.93,1217.76
1969,Books,Non-Fiction,Myers-Gibson,1667.0,1115.63
1970,Home,Kitchen,"Jackson, Donaldson and Allen",1600.51,1180.88
1971,Toys,Action,Sanders Group,568.5,397.78
1972,Books,Fiction,Bradford-Turner,350.72,162.22
1973,Books,Fiction,Torres-Williams,1588.0,1234.23
1974,Books,Non-Fiction,Coleman-Thomas,473.26,294.71
1975,Electronics,Laptop,"Martinez, Taylor and Lester",1762.41,956.67
1976,Clothing,Men,Carey Group,1656.76,1255.46
1977,Electronics,Mobile,"Goodwin, Grant and Bush",678.78,302.46
1978,Clothing,Men,Davis-Jones,1126.15,669.55
1979,Home,Kitchen,Medina LLC,1539.9,1090.31
1980,Toys,Educational,"Clark, Valdez and Ali",1793.15,1329.38
1981,Toys,Board,Booth Ltd,1340.62,915.06
1982,Books,Non-Fiction,Stevens Group,1925.48,1352.28
1983,Electronics,Camera,"Howard, Poole and Sexton",1221.26,907.83
1984,Electronics,Camera,Ramsey-Morgan,88.73,39.23
1985,Electronics,Mobile,"Lara, Sanford and Andrews",1822.42,843.44
1986,Home,Decor,"Dickerson, Chan and Simon",885.83,533.59
1987,Electronics,Mobile,Sanchez-Kim,1295.95,691.83
1988,Clothing,Men,Reynolds PLC,1697.95,977.41
1989,Books,Fiction,Combs-Reed,494.41,357.78
1990,Home,Kitchen,"Olson, Johnson and Benton",1012.52,439.53
1991,Home,Decor,Horne LLC,1510.92,822.33
1992,Clothing,Men,Wood-Robles,1507.65,922.47
1993,Clothing,Men,"Garcia, Murillo and Drake",1604.53,907.14
1994,Books,Non-Fiction,Rogers Inc,1903.92,1154.66
1995,Home,Furniture,Cole-Conner,887.94,628.72
1996,Toys,Action,"Long, Jennings and Jensen",174.13,91.58
1997,Clothing,Women,"Johnson, Rocha and Burns",127.63,89.81
1998,Clothing,Kids,Ellis-Pearson,120.33,78.53
1999,Toys,Educational,"Moore, Whitney and Miller",841.51,634.76
2000,Toys,Educational,Hamilton-Graham,1444.49,759.05
